# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-03-21 02:47:56 EDT       (nadww01)
#
# US Geological Survey groundwater levels
#
# Data for the following 14 site(s) are contained in this file
#    USGS 175708066163000 PIEZOMETER ERMITANO CENTRAL, SALINAS, PR 
#    USGS 175711066143600 PIEZOMETER JBNERR EAST 1 SALINAS, PR 
#    USGS 175711066143601 PIEZOMETER JBNERR EAST 2 SALINAS, PR 
#    USGS 175721066151400 PIEZOMETER JBNERR WEST 1 SALINAS, PR 
#    USGS 175721066151401 PIEZOMETER JBNERR WEST 2 SALINAS, PR 
#    USGS 175735066151800 PIEZOMETER C RASA, SALINAS, PR 
#    USGS 175748066160400 SAL 1 WELL, SALINAS, PR 
#    USGS 175833066145800 PIEZOMETER A RASA, SALINAS, PR 
#    USGS 175848066170700 PIEZOMETER RASA G SALINAS, PR 
#    USGS 175910066155500 PIEZOMETER RASA D, SALINAS, PR 
#    USGS 175921066144500 LAN 2 WELL, SALINAS, PR 
#    USGS 175933066161800 AMA 2 WELL, SALINAS, PR 
#    USGS 175947066130601 PIEZOMETER AGUIRRE HW 5B, SALINAS, PR 
#    USGS 180104066152300 PIEZOMETER RM 10, SALINAS, PR 
# -----------------------------------------------------------------------------------
#
# The fields in this file include:
# ---------------------------------
# agency_cd     Agency code
# site_no       USGS site number
# site_tp_cd    Site type code
# lev_dt        Date level measured
# lev_tm        Time level measured
# lev_tz_cd     Time datum
# lev_va        Water-level value in feet below land surface
# sl_lev_va     Water-level value in feet above specific vertical datum
# sl_datum_cd   Referenced vertical datum
# lev_status_cd Status
# lev_agency_cd Measuring agency
# lev_dt_acy_cd Water-level date-time accuracy
# lev_acy_cd    Water-level accuracy
# lev_src_cd    Source of measurement
# lev_meth_cd   Method of measurement
# lev_age_cd    Water-level approval status
#
# Referenced agency codes (lev_agency_cd) included in this output:
#
#     ""         Not determined
#     USGS       U.S. Geological Survey
#
# Referenced site type codes (site_tp_cd) included in this output:
#
#     GW         Well
#     GW-MW      Multiple wells
#     GW-TH      Test hole
#
# Referenced water-level site status codes (lev_status_cd) included in this output:
#
#     ""         The reported water-level measurement represents a static level
#     A          Water level was affected by atmospheric pressure.
#     B          Water level was affected by tide stage.
#     D          Site was dry (no water level was recorded).
#     P          Site was being pumped.
#     R          Site had been pumped recently.
#     S          Nearby site that taps the same aquifer was being pumped.
#     T          Nearby site that taps the same aquifer had been pumped recently.
#     X          Water level was affected by stage in nearby surface-water site.
#     Z          Other conditions existed that would affect the measured water level (explain in remarks).
#
# Referenced water-level date-time accuracy codes (lev_dt_acy_cd) included in this output:
#
#     D          Date is accurate to the Day
#     M          Date is accurate to the Month
#     m          Date is accurate to the Minute
#
# Referenced water-level accuracy codes (lev_acy_cd) included in this output:
#
#     ""         Not determined
#     0          Water level accuracy to nearest foot
#     1          Water level accuracy to nearest tenth of a foot
#     2          Water level accuracy to nearest hundredth of a foot
#
# Referenced source of measurement codes (lev_src_cd) included in this output:
#
#     R          Reported by person other than the owner, driller, or another government agency.
#     S          Measured by personnel of reporting agency.
#     U          Source is unknown.
#
# Referenced method of measurement codes (lev_meth_cd) included in this output:
#
#     A          Airline measurement.
#     F          Transducer.
#     R          Reported, method not known.
#     S          Steel-tape measurement.
#     T          Electric-tape measurement.
#     U           Unknown method.
#
# Referenced water-level approval-status codes (lev_age_cd) included in this output:
#
#     A          Approved for publication -- Processing and review completed.
#     P          Provisional data subject to revision.
#
agency_cd	site_no	site_tp_cd	lev_dt	lev_tm	lev_tz_cd	lev_va	sl_lev_va	sl_datum_cd	lev_status_cd	lev_agency_cd	lev_dt_acy_cd	lev_acy_cd	lev_src_cd	lev_meth_cd	lev_age_cd
USGS	175848066170700	GW	1995-01-09	12:40	AST	31.50			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1995-02-14	10:58	AST	31.77			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1995-03-08	13:03	AST	31.82			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1995-04-11	07:58	AST	32.57			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1995-05-09	08:11	AST	33.10			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1995-06-13	07:40	AST	33.55			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1995-07-10	12:37	AST	34.08			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1995-08-07	09:01	AST	34.48			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1995-09-13	09:34	AST	34.36			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1995-10-11	09:08	AST	33.90			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1995-11-06	13:48	AST	34.25			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1996-01-16	10:00	AST	35.15			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1996-02-07	12:40	AST	33.79			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1996-03-14	11:19	AST	33.79			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1996-04-29	11:08	AST	33.86			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1996-05-23	09:20	AST	34.20			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1996-08-09	08:30	AST	34.52			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1996-08-13	09:24	AST	34.57			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1996-09-03	11:46	AST	34.59			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1996-09-24	12:50	AST	32.41			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1996-10-10	08:48	AST	31.61			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1996-11-13	09:24	AST	29.47			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1996-12-11	10:20	AST	28.27			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1997-01-14	11:40	AST	27.92			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1997-02-12	11:57	AST	28.01			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1997-03-11	13:15	AST	28.56			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1997-04-09	10:42	AST	29.24			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1997-05-14	09:04	AST	30.39			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1997-06-11	12:30	AST	31.28			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1997-07-09	09:17	AST	32.25			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1997-08-12	13:00	AST	33.20			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1997-10-15	12:10	AST	34.09			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1997-11-06	10:01	AST	33.27			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1997-12-15	11:12	AST	31.59			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1998-01-21	12:18	AST	29.90			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1998-02-10	12:28	AST	29.51			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1998-03-11	08:00	AST	29.29			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1998-04-15	13:57	AST	29.17			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1998-05-06	13:00	AST	29.39			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1998-06-03	06:00	AST	30.15			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1998-07-22	11:14	AST	31.48			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1998-09-11	09:52	AST	31.11			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1998-09-23	13:30	AST	29.00				USGS	m	2	S	S	A
USGS	175848066170700	GW	1998-09-24	12:45	AST	28.60				USGS	m	2	S	S	A
USGS	175848066170700	GW	1998-11-19	06:40	AST	20.64			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1999-01-20	07:30	AST	16.47			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1999-03-08	11:29	AST	17.57			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1999-04-07	07:38	AST	19.17			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1999-05-11	10:39	AST	21.07			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1999-06-02	09:25	AST	22.23			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1999-07-13	08:10	AST	24.00			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	1999-08-04	13:50	AST	24.77				USGS	m	2	S	S	A
USGS	175848066170700	GW	1999-10-13	09:33	AST	25.17			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	2000-02-01	09:54	AST	19.33			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	2000-04-24	13:30	AST	22.39				USGS	m	2	S	T	A
USGS	175848066170700	GW	2000-06-27	09:00	AST	23.67				USGS	m	2	S	S	A
USGS	175848066170700	GW	2000-08-21	10:15	AST	25.77			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	2000-10-04	11:23	AST	24.61				USGS	m	2	S	S	A
USGS	175848066170700	GW	2000-11-20	09:54	AST	24.81			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	2000-12-14	11:00	AST	24.05				USGS	m	2	S	S	A
USGS	175848066170700	GW	2001-01-22	12:01	AST	25.05				USGS	m	2	S	S	A
USGS	175848066170700	GW	2001-03-26	13:10	AST	26.96			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	2001-04-16	11:00	AST	27.45			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	2001-05-17	10:40	AST	27.95			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	2001-06-06	12:28	AST	28.30				USGS	m	2	S	S	A
USGS	175848066170700	GW	2001-09-06	09:41	AST	29.06			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	2001-10-11	08:44	AST	28.95			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	2001-11-07	10:35	AST	28.28				USGS	m	2	S	S	A
USGS	175848066170700	GW	2001-12-18	09:33	AST	30.14				USGS	m	2	S	S	A
USGS	175848066170700	GW	2002-01-28	14:39	AST	30.96				USGS	m	2	S	S	A
USGS	175848066170700	GW	2002-02-15	10:19	AST	31.37				USGS	m	2	S	S	A
USGS	175848066170700	GW	2002-03-14	11:36	AST	32.01				USGS	m	2	S	S	A
USGS	175848066170700	GW	2002-03-28	10:00	AST	32.52				USGS	m	2	S	S	A
USGS	175848066170700	GW	2002-04-22	12:53	AST	32.84				USGS	m	2	S	S	A
USGS	175848066170700	GW	2002-08-07	12:53	AST	33.68				USGS	m	2	S	S	A
USGS	175848066170700	GW	2002-09-19	12:48	AST	34.33				USGS	m	2	S	S	A
USGS	175848066170700	GW	2002-11-06	15:39	AST	34.79				USGS	m	2	S	S	A
USGS	175848066170700	GW	2002-12-03	14:25	AST	35.32			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	2003-02-04	14:08	AST	35.89				USGS	m	2	S	S	A
USGS	175848066170700	GW	2003-04-28	14:28	AST	35.56			Z	USGS	m	2	S	S	A
USGS	175848066170700	GW	2003-06-11	15:16	AST	35.63				USGS	m	2	S	S	A
USGS	175848066170700	GW	2003-07-18	12:39	AST	36.39				USGS	m	2	S	S	A
USGS	175848066170700	GW	2003-08-01	08:29	AST	36.70				USGS	m	2	S	S	A
USGS	175848066170700	GW	2003-10-17	14:46	AST	36.62				USGS	m	2	S	S	A
USGS	175848066170700	GW	2003-12-08	13:23	AST	28.50				USGS	m	2	S	S	A
USGS	175848066170700	GW	2004-02-03	13:42	AST	24.30				USGS	m	2	S	S	A
USGS	175848066170700	GW	2004-04-23	12:55	AST	25.45				USGS	m	2	S	S	A
USGS	175848066170700	GW	2004-05-04	11:51	AST	25.76				USGS	m	2	S	S	A
USGS	175848066170700	GW	2004-07-07	12:32	AST	26.72				USGS	m	2	S	S	A
USGS	175848066170700	GW	2004-08-26	13:54	AST	27.44				USGS	m	2	S	S	A
USGS	175848066170700	GW	2004-10-06	14:03	AST	26.08				USGS	m	2	S	S	A
USGS	175848066170700	GW	2004-12-01	14:14	AST	25.32				USGS	m	2	S	S	A
USGS	175848066170700	GW	2005-02-22	14:18	AST	26.45				USGS	m	2	S	S	A
USGS	175848066170700	GW	2005-04-21	10:46	AST	28.19				USGS	m	2	S	S	A
USGS	175848066170700	GW	2005-06-03	13:45	AST	28.18				USGS	m	2	S	S	A
USGS	175848066170700	GW	2005-08-02	13:23	AST	27.65				USGS	m	2	S	S	A
USGS	175848066170700	GW	2005-10-27	13:22	AST	23.73				USGS	m	2	S	S	A
USGS	175848066170700	GW	2005-12-01	10:52	AST	21.86				USGS	m	2	S	S	A
USGS	175848066170700	GW	2005-12-02	13:41	AST	21.82				USGS	m	2	S	S	A
USGS	175848066170700	GW	2006-02-08	12:49	AST	22.69				USGS	m	2	S	S	A
USGS	175848066170700	GW	2006-04-18	14:58	AST	24.37				USGS	m	2	S	S	A
USGS	175848066170700	GW	2006-06-06	13:18	AST	25.31				USGS	m	2	S	S	A
USGS	175848066170700	GW	2006-08-21	16:43	AST	25.78				USGS	m	2	S	S	A
USGS	175848066170700	GW	2006-10-17	15:14	AST	25.21				USGS	m	2	S	S	A
USGS	175848066170700	GW	2006-11-16	13:53	AST	24.94				USGS	m	2	S	S	A
USGS	175848066170700	GW	2006-12-11	14:02	AST	25.50				USGS	m	2	S	S	A
USGS	175848066170700	GW	2007-01-11	11:38	AST	26.40				USGS	m	2	S	S	A
USGS	175848066170700	GW	2007-02-06	14:40	AST	27.31				USGS	m	2	S	S	A
USGS	175848066170700	GW	2007-03-19	10:09	AST	28.96				USGS	m	2	S	S	A
USGS	175848066170700	GW	2007-04-03	11:33	AST	29.39				USGS	m	2	S	S	A
USGS	175848066170700	GW	2007-05-09	11:19	AST	29.60				USGS	m	2	S	S	A
USGS	175848066170700	GW	2007-06-12	12:32	AST	30.40				USGS	m	2	S	S	A
USGS	175848066170700	GW	2007-07-09	10:25	AST	31.09				USGS	m	2	S	S	A
USGS	175848066170700	GW	2007-08-10	13:59	AST	31.89				USGS	m	2	S	S	A
USGS	175848066170700	GW	2007-09-06	15:02	AST	32.98				USGS	m	2	S	S	A
USGS	175848066170700	GW	2007-10-16	10:21	AST	31.82				USGS	m	2	S	S	A
USGS	175848066170700	GW	2007-11-13	10:25	AST	27.74				USGS	m	2	S	S	A
USGS	175848066170700	GW	2007-12-05	11:54	AST	26.20				USGS	m	2	S	S	A
USGS	175848066170700	GW	2008-01-08	13:19	AST	24.74				USGS	m	2	S	S	A
USGS	175848066170700	GW	2008-02-06	13:31	AST	24.70				USGS	m	2	S	S	A
USGS	175848066170700	GW	2008-03-07	12:22	AST	25.30				USGS	m	2	S	S	A
USGS	175848066170700	GW	2008-04-03	12:18	AST	26.02				USGS	m	2	S	S	A
USGS	175848066170700	GW	2008-05-14	15:47	AST	27.01				USGS	m	2	S	S	A
USGS	175848066170700	GW	2008-07-16	12:33	AST	29.27				USGS	m	2	S	S	A
USGS	175848066170700	GW	2008-08-25	12:49	AST	30.07			S	USGS	m	2	S	S	A
USGS	175848066170700	GW	2009-01-27	14:20	AST	22.49			S	USGS	m	2	S	T	A
USGS	175848066170700	GW	2009-03-17	12:18	AST	24.39			S	USGS	m	2	S	T	A
USGS	175848066170700	GW	2009-05-18	12:54	AST	26.42			S	USGS	m	2	S	T	A
USGS	175848066170700	GW	2009-07-14	14:53	AST	28.19				USGS	m	2	S	T	A
USGS	175848066170700	GW	2009-07-14	15:37	AST	28.19				USGS	m	2	S	F	A
USGS	175848066170700	GW	2009-08-27	12:48	AST	29.45				USGS	m	2	S	T	A
USGS	175848066170700	GW	2015-10-09			38.10			S	USGS	D	2	S	S	P
USGS	175910066155500	GW-TH	1985-08-01			28.61				USGS	D	2	S	R	A
USGS	175910066155500	GW-TH	1986-03-17	15:50	AST	20.98				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1997-02-19	11:20	AST	35.84			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1997-03-18	09:40	AST	37.07			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1997-05-21	09:38	AST	42.21			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1997-09-24	14:06	AST	47.67			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1997-12-16	09:00	AST	42.00			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1998-01-09	12:30	AST	39.46			Z	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	1998-08-06	07:55	AST	43.72			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1998-09-23	16:09	AST	40.10			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1998-11-18	13:30	AST	23.80			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1999-01-20	08:53	AST	20.29			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1999-03-19	08:52	AST	23.95			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1999-04-20	10:28	AST	27.11			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1999-05-18	05:53	AST	29.43			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1999-06-14	05:57	AST	31.59			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1999-07-15	06:50	AST	33.35			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1999-08-17	05:50	AST	35.78			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1999-09-16	06:14	AST	36.38			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1999-10-25	06:53	AST	33.86			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1999-11-22	08:53	AST	29.53			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	1999-12-14	06:44	AST	25.54			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2000-01-25	07:58	AST	25.93			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2000-02-16	06:31	AST	27.10			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2000-03-21	06:17	AST	29.50			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2000-04-18	06:10	AST	31.07			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2000-05-16	06:10	AST	32.46			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2000-06-15	06:13	AST	33.03			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2000-07-20	06:15	AST	34.72			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2000-08-18	06:31	AST	36.60			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2000-10-04	12:53	AST	34.76				USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2000-12-16	07:05	AST	33.25				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2001-01-23	06:42	AST	34.58			Z		m	2	R	S	A
USGS	175910066155500	GW-TH	2001-02-20	06:53	AST	35.72			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2001-03-15	06:20	AST	37.35			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2001-04-19	06:13	AST	38.71			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2001-05-14	06:55	AST	39.08			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2001-06-14	06:01	AST	40.10			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2001-07-19	05:58	AST	41.48			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2001-08-27	06:39	AST	41.43			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2001-09-19	06:32	AST	39.28			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2001-10-11	06:34	AST	39.69				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2001-11-15	06:40	AST	40.80				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2001-12-13	06:50	AST	41.46				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2002-01-10	06:49	AST	41.88				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2002-02-13	06:14	AST	42.80				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2002-03-14	12:45	AST	44.19				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2002-04-22	13:41	AST	45.23				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2002-07-10	15:50	AST	45.12				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2002-08-07	15:37	AST	45.74				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2002-09-19	11:21	AST	46.90				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2002-09-20	10:01	AST	46.78				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2002-11-06	14:54	AST	47.93				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2002-12-11	12:30	AST	48.94			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2003-02-04	15:18	AST	50.20				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2003-04-02	14:59	AST	51.89			Z	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2003-06-11	14:38	AST	50.83				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2003-08-04	13:18	AST	51.26				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2003-10-27	15:01	AST	50.85				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2003-12-03	12:34	AST	38.45				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2004-02-03	14:22	AST	31.43				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2004-05-03	14:48	AST	34.91				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2004-07-07	13:45	AST	35.45				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2004-09-09	10:05	AST	37.79				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2004-10-06	14:53	AST	35.91				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2004-12-01	13:37	AST	33.75				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2005-02-25	10:25	AST	35.85				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2005-05-04	10:48	AST	39.39				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2005-06-15	13:28	AST	38.91				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2005-08-02	14:43	AST	37.59				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2005-10-17	14:02	AST	33.12				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2005-11-09	09:56	AST	29.86				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2005-12-01	12:35	AST	28.53				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2006-02-16	14:56	AST	30.50				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2006-03-01	09:47	AST	31.23				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2006-03-01	12:51	AST	31.19				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2006-04-19	13:17	AST	33.00				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2006-06-26	13:37	AST	34.70				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2006-08-21	16:01	AST	34.83				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2006-10-17	14:17	AST	33.90				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2006-12-11	13:14	AST	34.66				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2007-02-06	14:15	AST	37.82				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2007-04-24	09:37	AST	41.14				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2007-06-11	12:52	AST	42.19				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2007-08-10	14:43	AST	43.98				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2007-10-11	15:36	AST	44.05				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2008-01-08	12:31	AST	33.06				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2008-02-06	12:56	AST	32.93				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2008-02-12	12:48	AST	33.19				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2008-04-03	13:32	AST	34.97				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2008-07-02	13:55	AST	39.02				USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2008-08-25	13:28	AST	41.08			S	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2008-10-23	11:09	AST	13.94			S	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2008-10-30	10:28	AST	26.55			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2008-12-17	11:34	AST	26.40			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2009-01-27	13:33	AST	28.74			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2009-02-10	11:06	AST	29.39			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2009-03-10	10:40	AST	31.34			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2009-09-23	14:09	AST	38.94				USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2010-10-21	14:17	AST	27.96			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2010-11-02	12:41	AST	26.30			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2010-12-27	14:39	AST	22.94			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2011-01-13	15:13	AST	24.13			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2011-03-30	10:54	AST	29.79			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2011-04-27	12:31	AST	31.07			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2011-05-23	12:21	AST	31.89			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2011-06-27	11:37	AST	29.79			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2011-07-14	11:34	AST	27.86			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2011-08-11	13:21	AST	25.67			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2011-09-07	13:57	AST	22.53			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2011-10-12	12:34	AST	19.00			S	USGS	m	2	S	S	A
USGS	175910066155500	GW-TH	2011-11-22	13:21	AST	20.28			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2011-12-06	13:13	AST	21.33			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2012-01-26	11:05	AST	25.71			S	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2012-02-28	10:58	AST	28.52			T	USGS	m	2	S	T	A
USGS	175910066155500	GW-TH	2012-03-13	11:12	AST	29.57			T	USGS	m	2	S	T	A
